overlap1,overlap2,FDistance,CentroidDistance,Label
2.95448910052479,4.71713498381561,0.00165120990958375,0.000752552710586334,1
0.636426192932393,0.533080483845907,0.00228212440828478,0.000940510300944336,1
100,100,0,0,2
99.9999999999974,99.9999999999974,0,0,2
99.9999999805547,99.9999999805547,0,0,2
99.9999999999921,99.9999999999921,0,0,2
0.849352029081856,2.53023323926908,0.00148622816845844,0.00116190567050995,1
100,100,0,0,2
4.43831625663317,1.0139547508726,0.00102853265231755,0.000721775597153637,1
100.000000000003,100.000000000003,0,0,2
99.9999999999847,99.9999999999847,0,0,2
1.0139547508726,4.43831625663317,0.00102853265231755,0.000721775597153637,1
0.827846378546284,0.681795374233458,0.00110536699484775,0.000933366427867317,1
100.00000000007,100.00000000007,0,0,2
94.4287891400843,90.9556947422293,0.000745491741053061,1.05511951394909e-05,2
0.0164717122497891,0.146502998917785,0.00337092136744616,0.00191417850221944,1
90.7240874299732,46.6635079492206,0.000713647437955856,0.000374183184362276,2
100.00000000007,100.00000000007,0,0,2
23.9529110477301,98.2311051525034,0.00114469632063191,0.000558708528019096,2
99.9999999999988,99.9999999999988,0,0,2
100,100,0,0,2
0.0629822313199141,0.295001241445236,0.00228195434874972,0.00138231284171322,1
2.77360133506526,1.48656916327742,0.00171198407602883,0.000713496163427939,1
100.000000001391,100.000000001391,0,0,2
100,100,0,0,2
1.16126058114793,0.702490283507,0.00213426497499938,0.00161163138443878,1
94.9676770253826,84.959626308649,5.94680588733164e-05,2.61172636617752e-05,2
89.8325798326613,66.2524379379282,0.000113129943859497,1.04988573633167e-05,2
7.25779459840282,4.4678815703493,0.000134720655447976,8.18598202236719e-05,1
47.6817416918578,30.811673545455,8.35511670295898e-05,5.58074195457061e-05,1
47.4691159160909,29.2259898616982,0.000143519452737644,6.84889294895076e-05,1
0.563636061428897,2.76787963368594,0.00101666012300901,0.000593056729238904,1
0.381629258273089,0.519100652434673,0.000819624554189095,0.00046642169028757,1
24.2738835157921,0.767924080476838,0.000131248793470957,7.31114377602526e-05,1
18.7159746295029,15.6221727365075,0.000100945073138306,8.08233471992259e-05,1
33.4775925392771,29.3325219538855,8.61887197826654e-05,6.58200213052897e-05,1
38.1457878828395,31.844664925653,0.000127797257950769,7.36032193590224e-05,1
17.7094855047579,18.5896897493893,0.000122376221685413,9.09515551828965e-05,1
99.9999999912944,99.9999999912944,0,0,2
0.539940164957168,0.665849178449072,0.00202275594201043,0.00136596190602384,1
0.161059469070302,0.0706007938392098,0.00215452597435355,0.0016396160055406,1
0.055684629572716,0.127588663116538,0.00177675984377095,0.00125170998792447,1
0.0945877436139645,0.227865126273399,0.00180612271889912,0.00120825982574991,1
100.000000000013,100.000000000013,0,0,2
5.1066026523331,1.41451809769611,0.00105072662295897,0.00075193787685673,1
57.1508255152721,19.9990502044283,0.000826385365865996,0.000351583411774619,3
0.502403475426297,0.97630692937913,0.00253269797422815,0.00158833832977239,1
82.3599543582243,98.7258258285385,0.000850948738793383,2.56440248617469e-05,2
100,100,0,0,2
87.5439092277346,61.9010531259696,0.000875315677680166,0.000274826666892612,3
100,100,0,0,2
99.9999999911058,99.9999999911058,0,0,2
2.10691102355801,3.67174270433935,0.00236868664792461,0.0012452821901369,1
100,100,0,0,2
0.729083906371492,0.887763744709042,0.00119386917080068,0.00103291214044927,1
100.000000000008,100.000000000008,0,0,2
100,100,0,0,2
99.9999999909586,99.9999999909586,0,0,2
99.9999999968876,99.9999999968876,0,0,2
99.9999999865221,99.9999999865221,0,0,2
1.05131981152232,0.0988147370828829,0.00126088322712186,0.000801193624088632,1
100.000000000006,100.000000000006,0,0,2
99.9999853301474,0.00806788808318212,0.174475286100191,0.0820018912590567,3
99.9999831104702,0.00573118429836684,0.174710009625756,0.0817292446052073,3
99.9999652050341,0.00390378533584972,0.175213005245589,0.0811184191877378,3
99.9999815735568,0.014244453128138,0.17306997642393,0.0794223009778723,3
100,100,0,0,2
99.9999999876486,99.9999999876486,0,0,2
99.9999999899626,99.9999999899626,0,0,2
0.0816596633762047,0.0433299098922796,0.00105048189216567,0.000968982364699659,1
99.9999999494489,99.9999999494489,0,0,2
100,100,0,0,2
0.286801160423673,0.228696251926324,0.00108288860992827,0.00104093174681486,1
99.9999999999924,99.9999999999924,0,0,2
0.00494470504535739,99.9999921065043,0.173048104667495,0.080834433723563,3
0.0270486091841381,0.0176371602335188,0.00178960507867153,0.00146007075113719,1
16.2535172566245,22.7369194213865,0.00159805464925364,0.000328606241982619,1
26.4882483454224,25.2376055593686,0.000163075383001833,8.34467628693704e-05,1
99.9999999999963,99.9999999999963,0,0,2
0.438001922464323,0.72725816970239,0.00312269459121079,0.00171341768463147,1
99.9999999914366,99.9999999914366,0,0,2
100,100,0,0,2
0.158404732922803,0.0956581249842889,0.00140441511389804,0.00114266065581338,1
99.9999999999873,99.9999999999873,0,0,2
100.000000000037,100.000000000037,0,0,2
100,100,0,0,2
99.9999999998892,99.9999999998892,0,0,2
100.000000000025,100.000000000025,0,0,2
100.000000000076,100.000000000076,0,0,2
99.9999999999838,99.9999999999838,0,0,2
100.000000000013,100.000000000013,0,0,2
3.05693398024733,2.34468578772015,0.00101161806762944,0.000597411241457075,1
0.241875936532019,0.329145147165226,0.00127204393326782,0.000896281107903441,1
99.9999999999665,99.9999999999665,0,0,2
0.471971744559599,0.183436091472379,0.00106212490034731,0.000889181338401004,1
98.9930932900353,73.0634301594127,0.000515589096387759,8.23565745425438e-05,2
0.885074030895878,1.04011689044671,0.0012481446034855,0.00121699785837761,1
100,100,0,0,2
100,100,0,0,2
1.34850218392998,2.56081395575853,0.000892509793184136,0.000824501458110784,1
100,100,0,0,2
100,100,0,0,2
0.00258959054464652,0.00401227164584122,0.00256034490317021,0.00180165975457099,1
100.000000000154,100.000000000154,0,0,2
2.45817875376922,5.33469916567147,0.00132138938303525,0.000727778408630366,1
0.00337665435452743,0.00384977226187617,0.000721489405516621,0.000639086722488884,1
0.531441581312261,0.516373288288916,0.000959081854799078,0.000898801941538492,1
1.20169680643962,2.60053458906603,0.00186025531314971,0.00121802029146278,1
100,100,0,0,2
0.341849881723502,0.203613768653044,0.000789899894779354,0.000401220648576101,1
100,100,0,0,2
100,100,0,0,2
100,100,0,0,2
0.65816356461143,0.457295060365163,0.00133257713467605,0.00123798446170035,1
99.9999999999725,99.9999999999725,0,0,2
100.000000000015,100.000000000015,0,0,2
100,100,0,0,2
99.9999999999882,99.9999999999882,0,0,2
99.9999999999874,99.9999999999874,0,0,2
1.53506760823048,0.898353704134206,0.00208296252529233,0.00172765195174421,1
99.9999999862974,99.9999999862974,0,0,2
0.894758446900191,1.52892418955497,0.00208296252529233,0.00172765195174421,1
100.000000007063,100.000000007063,0,0,2
100,100,0,0,2
100.000000000005,100.000000000005,0,0,2
99.9999999999915,99.9999999999915,0,0,2
0.0450542875388886,0.038131246858025,0.00156890862850775,0.0013380449865822,1
100.000000000009,100.000000000009,0,0,2
100,100,0,0,2
100.000000000046,100.000000000046,0,0,2
99.999999999958,99.999999999958,0,0,2
20.3619578205701,4.68020128635531,0.000901118253667596,0.000259226151018573,1
100,100,0,0,2
100.000000000105,100.000000000105,0,0,2
100,100,0,0,2
100,100,0,0,2
100.000000000003,100.000000000003,0,0,2
99.9999999999961,99.9999999999961,0,0,2
0.719183668749423,0.629004285382297,0.00134513948502744,0.000854605602826061,1
91.6979939680563,96.9267345378667,6.69256199185037e-05,2.32296066604477e-05,2
99.9999999925648,99.9999999925648,0,0,2
2.02560180700016,1.88967958272853,0.00178314142711878,0.00110304724175332,1
100,100,0,0,2
100.000000000041,100.000000000041,0,0,2
99.9999999999985,99.9999999999985,0,0,2
99.9999999999962,99.9999999999962,0,0,2
99.9999999999609,99.9999999999609,0,0,2
99.99999998792,99.99999998792,0,0,2
99.9999999999544,99.9999999999544,0,0,2
100,100,0,0,2
100,100,0,0,2
99.9999999747324,99.9999999747324,0,0,2
4.23423631796439,1.704681674174,0.00170166596256349,0.000992524381460318,1
3.97795681138729,2.5458935875972,0.000675521014462599,0.000430543816422995,1
4.48078751876976,2.61043266025091,0.000562826825871541,0.00042640141898918,1
0.960432264972169,1.54538492665641,0.000915732424050092,0.000526250272818959,1
1.18401804907215,1.3508783427601,0.0012971187704343,0.00103055360421113,1
2.58342064315058,2.35165217195184,0.00123167526827801,0.000813997431953862,1
100,100,0,0,2
99.9999999999979,99.9999999999979,0,0,2
99.9999999999632,99.9999999999632,0,0,2
99.9999999999944,99.9999999999944,0,0,2
2.32913734926939,23.4288603981687,0.00101239749842054,0.000493872344695799,1
5.82588730084967,6.57100557133297,0.000805907871883662,0.000533223386388423,1
5.12928716997976,6.05742019870018,0.000783990637987316,0.000563587465613333,1
5.22420102371972,0.585778693744934,0.00113577664149465,0.000589137626688449,1
1.29228747940046,0.282102563589005,0.000796321609804159,0.000483093599873162,1
0.664193752248609,0.964107608708665,0.00129448872270305,0.00131633812977669,1
100.000000000031,100.000000000031,0,0,2
99.9999999999894,99.9999999999894,0,0,2
0.583030609745631,0.352435682016154,0.000957961351402638,0.000512786063948283,1
99.9999999999871,99.9999999999871,0,0,2
81.4126569158563,44.8759848095816,0.00114732128355697,0.000535024921432511,3
1.67952696777544,0.765589195279013,0.000915328017388952,0.000870683005376991,1
0.991604503530471,0.820021502335005,0.00188690123343462,0.0013792795616438,1
48.532663672722,3.03945909234654,0.000884634702034387,0.000432996405483588,1
99.9999999856904,99.9999999856904,0,0,2
99.9999999999424,99.9999999999424,0,0,2
100,100,0,0,2
100,100,0,0,2
100,100,0,0,2
0.747947798320537,0.434618177426275,0.00148778746275005,0.000860705361181022,1
99.9999999896882,99.9999999896882,0,0,2
100,100,0,0,2
100.000000000131,100.000000000131,0,0,2
100.000000000041,100.000000000041,0,0,2
100,100,0,0,2
0.19481613434046,0.0828554654023346,0.00121324654930575,0.000612985028606677,1
99.9999999999989,99.9999999999989,0,0,2
100,100,0,0,2
100,100,0,0,2
1.16883965446164,1.7397080596203,0.00124492305665632,0.000789317874627083,1
99.9999999999963,99.9999999999963,0,0,2
99.9999999770965,99.9999999770965,0,0,2
87.9569345621161,98.9840429804911,0.0012472481877793,6.98063256119541e-05,2
99.9999999999831,99.9999999999831,0,0,2
100,100,0,0,2
100,100,0,0,2
100.000000000064,100.000000000064,0,0,2
11.6554219243223,11.1731294116604,0.000540471694011798,0.000347052717473564,1
100,100,0,0,2
99.9999999782693,99.9999999782693,0,0,2
2.66578384471226,5.31141808223612,0.000745458561587253,0.000697456192447677,1
0.0134107990289197,0.0181012506172267,0.00193191399121408,0.00135565107078164,1
12.5620620802573,12.7002737410689,0.000787665179034046,0.00052438785434568,1
99.9999999609673,99.9999999609673,0,0,2
99.9999999999698,99.9999999999698,0,0,2
1.09451011348891,3.52942158118167,0.000601229792294705,0.000407212564886215,1
0.0181012506156417,0.0134107990277454,0.00193191399121408,0.00135565107078164,1
100,100,0,0,2
100,100,0,0,2
100,100,0,0,2
100,100,0,0,2
100,100,0,0,2
3.01042688612503,5.43336810916298,0.000862496648756228,0.000767605414572413,1
100,100,0,0,2
4.41189382386636,2.36407257907928,0.000865357831799592,0.000615805228427716,1
52.9425788158767,58.7046323892464,0.000610879681296065,0.000197723558237604,1
100,100,0,0,2
100,100,0,0,2
99.9999999763338,99.9999999763338,0,0,2
2.8498040078132,5.43530007891074,0.00126064314956711,0.000894885409554803,1
69.4368599791192,93.3549210991004,0.000300225662111545,0.000172435824825498,2
8.20799831009244,5.78596587697935,0.00112501749134598,0.000727515001966638,1
4.73690198965893,2.64620419428606,0.000821694678174885,0.000645309279967707,1
99.999999937503,99.999999937503,0,0,2
100.000000000011,100.000000000011,0,0,2
100.000000000018,100.000000000018,0,0,2
3.22617074399496,3.52760691713657,0.0011433807983589,0.0010088334847981,1
100,100,0,0,2
100.00000000004,100.00000000004,0,0,2
100.000000000005,100.000000000005,0,0,2
86.1416233087417,97.2782163391438,0.000489022198340027,8.063640443098e-05,2
100,100,0,0,2
99.9999999999936,99.9999999999936,0,0,2
100,100,0,0,2
2.96521077241047,4.39714956094359,0.00132288697154477,0.000833708885060277,1
100,100,0,0,2
100.000000000017,100.000000000017,0,0,2
99.9999999972348,99.9999999972348,0,0,2
100,100,0,0,2
99.9999999956537,99.9999999956537,0,0,2
99.9999999846069,99.9999999846069,0,0,2
100,100,0,0,2
99.9999999613393,99.9999999613393,0,0,2
99.9999999999857,99.9999999999857,0,0,2
99.9999999792957,99.9999999792957,0,0,2
100,100,0,0,2
99.9999999999626,99.9999999999626,0,0,2
2.22983940240625,1.25040952421614,0.00131237345091096,0.000701986962243225,1
99.9999999999228,99.9999999999228,0,0,2
100,100,0,0,2
100,100,0,0,2
0.193083328691086,0.0922518968940109,0.00153864781084322,0.00131101587301125,1
99.9999999914484,99.9999999914484,0,0,2
99.9999999999687,99.9999999999687,0,0,2
99.9999999999817,99.9999999999817,0,0,2
100,100,0,0,2
100.000000006191,100.000000006191,0,0,2
99.9999999557394,99.9999999557394,0,0,2
100,100,0,0,2
100.000000000017,100.000000000017,0,0,2
100,100,0,0,2
100.000000000008,100.000000000008,0,0,2
16.3090317034331,13.8788123210811,0.00128952684846531,0.000787180414120307,1
99.9999999769943,99.9999999769943,0,0,2
100,100,0,0,2
100.000000000007,100.000000000007,0,0,2
99.9999999888779,99.9999999888779,0,0,2
99.9999999999705,99.9999999999705,0,0,2
100,100,0,0,2
99.999999982349,99.999999982349,0,0,2
99.9999999738934,99.9999999738934,0,0,2
99.9999999814576,99.9999999814576,0,0,2
100,100,0,0,2
99.999999999954,99.999999999954,0,0,2
0.0187822135884861,0.0265181390418267,0.00144669796969926,0.00118609144062165,1
99.9999999999967,99.9999999999967,0,0,2
100.000000000022,100.000000000022,0,0,2
99.9999999918201,99.9999999918201,0,0,2
100,100,0,0,2
100.000000000019,100.000000000019,0,0,2
100,100,0,0,2
99.999999999995,99.999999999995,0,0,2
100,100,0,0,2
99.9999999999955,99.9999999999955,0,0,2
99.9999999999981,99.9999999999981,0,0,2
12.7002737410613,12.5620620802498,0.000787665179034046,0.00052438785434568,1
99.9999999786438,99.9999999786438,0,0,2
99.9999999914314,99.9999999914314,0,0,2
2.02451945360551,3.10209744036771,0.00136239137809812,0.000878437983636216,1
100,100,0,0,2
99.9999999999945,99.9999999999945,0,0,2
2.88876412007921,1.2654565434945,0.00155471063955395,0.000970381879840647,1
99.9999999916246,99.9999999916246,0,0,2
